Plot,Date,Observers,Transect,Meter,Cover type,Cover class,Midpoint value
DES1014240,5/26/2015,SF,E,12,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,E,12,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,E,12,Annual forb,1,2.5
DES1014240,5/26/2015,SF,E,12,Perennial forb ,0,0
DES1014240,5/26/2015,SF,E,12,Shrub ,1,2.5
DES1014240,5/26/2015,SF,E,12,Bare Ground,3,37.5
DES1014240,5/26/2015,SF,E,12,Litter,2,15
DES1014240,5/26/2015,SF,E,12,Gravel,2,15
DES1014240,5/26/2015,SF,E,12,Rock,2,15
DES1014240,5/26/2015,SF,E,12,Crust,0,0
DES1014240,5/26/2015,SF,E,14,Cheatgrass,1,2.5
DES1014240,5/26/2015,SF,E,14,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,E,14,Perennial grass,2,15
DES1014240,5/26/2015,SF,E,14,Annual forb,0,0
DES1014240,5/26/2015,SF,E,14,Perennial forb ,0,0
DES1014240,5/26/2015,SF,E,14,Shrub ,0,0
DES1014240,5/26/2015,SF,E,14,Bare Ground,2,15
DES1014240,5/26/2015,SF,E,14,Litter,4,62.5
DES1014240,5/26/2015,SF,E,14,Gravel,1,2.5
DES1014240,5/26/2015,SF,E,14,Rock,0,0
DES1014240,5/26/2015,SF,E,14,Crust,0,0
DES1014240,5/26/2015,SF,E,15,Cheatgrass,0,0
DES1014240,5/26/2015,SF,E,15,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,E,15,Perennial grass,2,15
DES1014240,5/26/2015,SF,E,15,Annual forb,1,2.5
DES1014240,5/26/2015,SF,E,15,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,E,15,Shrub ,0,0
DES1014240,5/26/2015,SF,E,15,Bare Ground,2,15
DES1014240,5/26/2015,SF,E,15,Litter,4,62.5
DES1014240,5/26/2015,SF,E,15,Gravel,1,2.5
DES1014240,5/26/2015,SF,E,15,Rock,2,15
DES1014240,5/26/2015,SF,E,15,Crust,0,0
DES1014240,5/26/2015,SF,E,16,Cheatgrass,0,0
DES1014240,5/26/2015,SF,E,16,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,E,16,Perennial grass,2,15
DES1014240,5/26/2015,SF,E,16,Annual forb,0,0
DES1014240,5/26/2015,SF,E,16,Perennial forb ,0,0
DES1014240,5/26/2015,SF,E,16,Shrub ,0,0
DES1014240,5/26/2015,SF,E,16,Bare Ground,2,15
DES1014240,5/26/2015,SF,E,16,Litter,4,62.5
DES1014240,5/26/2015,SF,E,16,Gravel,1,2.5
DES1014240,5/26/2015,SF,E,16,Rock,0,0
DES1014240,5/26/2015,SF,E,16,Crust,0,0
DES1014240,5/26/2015,SF,N,5,Cheatgrass,0,0
DES1014240,5/26/2015,SF,N,5,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,N,5,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,N,5,Annual forb,0,0
DES1014240,5/26/2015,SF,N,5,Perennial forb ,0,0
DES1014240,5/26/2015,SF,N,5,Shrub ,0,0
DES1014240,5/26/2015,SF,N,5,Bare Ground,1,2.5
DES1014240,5/26/2015,SF,N,5,Litter,5,85
DES1014240,5/26/2015,SF,N,5,Gravel,0,0
DES1014240,5/26/2015,SF,N,5,Rock,0,0
DES1014240,5/26/2015,SF,N,5,Crust,0,0
DES1014240,5/26/2015,SF,N,7,Cheatgrass,0,0
DES1014240,5/26/2015,SF,N,7,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,N,7,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,N,7,Annual forb,0,0
DES1014240,5/26/2015,SF,N,7,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,N,7,Shrub ,0,0
DES1014240,5/26/2015,SF,N,7,Bare Ground,2,15
DES1014240,5/26/2015,SF,N,7,Litter,4,62.5
DES1014240,5/26/2015,SF,N,7,Gravel,1,2.5
DES1014240,5/26/2015,SF,N,7,Rock,0,0
DES1014240,5/26/2015,SF,N,7,Crust,0,0
DES1014240,5/26/2015,SF,N,13,Cheatgrass,0,0
DES1014240,5/26/2015,SF,N,13,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,N,13,Perennial grass,2,15
DES1014240,5/26/2015,SF,N,13,Annual forb,1,2.5
DES1014240,5/26/2015,SF,N,13,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,N,13,Shrub ,1,2.5
DES1014240,5/26/2015,SF,N,13,Bare Ground,2,15
DES1014240,5/26/2015,SF,N,13,Litter,2,15
DES1014240,5/26/2015,SF,N,13,Gravel,1,2.5
DES1014240,5/26/2015,SF,N,13,Rock,1,2.5
DES1014240,5/26/2015,SF,N,13,Crust,0,0
DES1014240,5/26/2015,SF,N,14,Cheatgrass,0,0
DES1014240,5/26/2015,SF,N,14,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,N,14,Perennial grass,2,15
DES1014240,5/26/2015,SF,N,14,Annual forb,0,0
DES1014240,5/26/2015,SF,N,14,Perennial forb ,0,0
DES1014240,5/26/2015,SF,N,14,Shrub ,0,0
DES1014240,5/26/2015,SF,N,14,Bare Ground,2,15
DES1014240,5/26/2015,SF,N,14,Litter,4,62.5
DES1014240,5/26/2015,SF,N,14,Gravel,1,2.5
DES1014240,5/26/2015,SF,N,14,Rock,2,15
DES1014240,5/26/2015,SF,N,14,Crust,0,0
DES1014240,5/26/2015,SF,N,15,Cheatgrass,0,0
DES1014240,5/26/2015,SF,N,15,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,N,15,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,N,15,Annual forb,0,0
DES1014240,5/26/2015,SF,N,15,Perennial forb ,0,0
DES1014240,5/26/2015,SF,N,15,Shrub ,1,2.5
DES1014240,5/26/2015,SF,N,15,Bare Ground,2,15
DES1014240,5/26/2015,SF,N,15,Litter,2,15
DES1014240,5/26/2015,SF,N,15,Gravel,2,15
DES1014240,5/26/2015,SF,N,15,Rock,2,15
DES1014240,5/26/2015,SF,N,15,Crust,0,0
DES1014240,5/26/2015,SF,S,2,Cheatgrass,0,0
DES1014240,5/26/2015,SF,S,2,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,S,2,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,S,2,Annual forb,0,0
DES1014240,5/26/2015,SF,S,2,Perennial forb ,0,0
DES1014240,5/26/2015,SF,S,2,Shrub ,0,0
DES1014240,5/26/2015,SF,S,2,Bare Ground,5,85
DES1014240,5/26/2015,SF,S,2,Litter,2,15
DES1014240,5/26/2015,SF,S,2,Gravel,2,15
DES1014240,5/26/2015,SF,S,2,Rock,1,2.5
DES1014240,5/26/2015,SF,S,2,Crust,0,0
DES1014240,5/26/2015,SF,S,3,Cheatgrass,0,0
DES1014240,5/26/2015,SF,S,3,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,S,3,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,S,3,Annual forb,0,0
DES1014240,5/26/2015,SF,S,3,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,S,3,Shrub ,0,0
DES1014240,5/26/2015,SF,S,3,Bare Ground,4,62.5
DES1014240,5/26/2015,SF,S,3,Litter,1,2.5
DES1014240,5/26/2015,SF,S,3,Gravel,2,15
DES1014240,5/26/2015,SF,S,3,Rock,2,15
DES1014240,5/26/2015,SF,S,3,Crust,0,0
DES1014240,5/26/2015,SF,S,8,Cheatgrass,0,0
DES1014240,5/26/2015,SF,S,8,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,S,8,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,S,8,Annual forb,0,0
DES1014240,5/26/2015,SF,S,8,Perennial forb ,0,0
DES1014240,5/26/2015,SF,S,8,Shrub ,0,0
DES1014240,5/26/2015,SF,S,8,Bare Ground,4,62.5
DES1014240,5/26/2015,SF,S,8,Litter,1,2.5
DES1014240,5/26/2015,SF,S,8,Gravel,2,15
DES1014240,5/26/2015,SF,S,8,Rock,2,15
DES1014240,5/26/2015,SF,S,8,Crust,0,0
DES1014240,5/26/2015,SF,S,9,Cheatgrass,0,0
DES1014240,5/26/2015,SF,S,9,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,S,9,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,S,9,Annual forb,0,0
DES1014240,5/26/2015,SF,S,9,Perennial forb ,0,0
DES1014240,5/26/2015,SF,S,9,Shrub ,0,0
DES1014240,5/26/2015,SF,S,9,Bare Ground,5,85
DES1014240,5/26/2015,SF,S,9,Litter,1,2.5
DES1014240,5/26/2015,SF,S,9,Gravel,3,37.5
DES1014240,5/26/2015,SF,S,9,Rock,1,2.5
DES1014240,5/26/2015,SF,S,9,Crust,0,0
DES1014240,5/26/2015,SF,S,16,Cheatgrass,0,0
DES1014240,5/26/2015,SF,S,16,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,S,16,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,S,16,Annual forb,0,0
DES1014240,5/26/2015,SF,S,16,Perennial forb ,0,0
DES1014240,5/26/2015,SF,S,16,Shrub ,0,0
DES1014240,5/26/2015,SF,S,16,Bare Ground,2,15
DES1014240,5/26/2015,SF,S,16,Litter,5,85
DES1014240,5/26/2015,SF,S,16,Gravel,0,0
DES1014240,5/26/2015,SF,S,16,Rock,0,0
DES1014240,5/26/2015,SF,S,16,Crust,0,0
DES1014240,5/26/2015,SF,W,1,Cheatgrass,0,0
DES1014240,5/26/2015,SF,W,1,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,W,1,Perennial grass,2,15
DES1014240,5/26/2015,SF,W,1,Annual forb,0,0
DES1014240,5/26/2015,SF,W,1,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,W,1,Shrub ,0,0
DES1014240,5/26/2015,SF,W,1,Bare Ground,5,85
DES1014240,5/26/2015,SF,W,1,Litter,1,2.5
DES1014240,5/26/2015,SF,W,1,Gravel,1,2.5
DES1014240,5/26/2015,SF,W,1,Rock,1,2.5
DES1014240,5/26/2015,SF,W,1,Crust,0,0
DES1014240,5/26/2015,SF,W,2,Cheatgrass,0,0
DES1014240,5/26/2015,SF,W,2,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,W,2,Perennial grass,2,15
DES1014240,5/26/2015,SF,W,2,Annual forb,0,0
DES1014240,5/26/2015,SF,W,2,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,W,2,Shrub ,0,0
DES1014240,5/26/2015,SF,W,2,Bare Ground,2,15
DES1014240,5/26/2015,SF,W,2,Litter,4,62.5
DES1014240,5/26/2015,SF,W,2,Gravel,0,0
DES1014240,5/26/2015,SF,W,2,Rock,0,0
DES1014240,5/26/2015,SF,W,2,Crust,0,0
DES1014240,5/26/2015,SF,W,8,Cheatgrass,0,0
DES1014240,5/26/2015,SF,W,8,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,W,8,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,W,8,Annual forb,0,0
DES1014240,5/26/2015,SF,W,8,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,W,8,Shrub ,0,0
DES1014240,5/26/2015,SF,W,8,Bare Ground,3,37.5
DES1014240,5/26/2015,SF,W,8,Litter,2,15
DES1014240,5/26/2015,SF,W,8,Gravel,2,15
DES1014240,5/26/2015,SF,W,8,Rock,2,15
DES1014240,5/26/2015,SF,W,8,Crust,0,0
DES1014240,5/26/2015,SF,W,10,Cheatgrass,0,0
DES1014240,5/26/2015,SF,W,10,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,W,10,Perennial grass,1,2.5
DES1014240,5/26/2015,SF,W,10,Annual forb,0,0
DES1014240,5/26/2015,SF,W,10,Perennial forb ,0,0
DES1014240,5/26/2015,SF,W,10,Shrub ,0,0
DES1014240,5/26/2015,SF,W,10,Bare Ground,1,2.5
DES1014240,5/26/2015,SF,W,10,Litter,5,85
DES1014240,5/26/2015,SF,W,10,Gravel,1,2.5
DES1014240,5/26/2015,SF,W,10,Rock,1,2.5
DES1014240,5/26/2015,SF,W,10,Crust,0,0
DES1014240,5/26/2015,SF,W,14,Cheatgrass,0,0
DES1014240,5/26/2015,SF,W,14,Other Ann Grass,0,0
DES1014240,5/26/2015,SF,W,14,Perennial grass,2,15
DES1014240,5/26/2015,SF,W,14,Annual forb,0,0
DES1014240,5/26/2015,SF,W,14,Perennial forb ,1,2.5
DES1014240,5/26/2015,SF,W,14,Shrub ,0,0
DES1014240,5/26/2015,SF,W,14,Bare Ground,2,15
DES1014240,5/26/2015,SF,W,14,Litter,4,62.5
DES1014240,5/26/2015,SF,W,14,Gravel,2,15
DES1014240,5/26/2015,SF,W,14,Rock,1,2.5
DES1014240,5/26/2015,SF,W,14,Crust,0,0
DES1014360,5/26/2015,"EK,PW",E,1,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",E,1,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",E,1,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",E,1,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",E,1,Perennial forb ,1,2.5
DES1014360,5/26/2015,"EK,PW",E,1,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",E,1,Bare Ground,1,2.5
DES1014360,5/26/2015,"EK,PW",E,1,Litter,5,85
DES1014360,5/26/2015,"EK,PW",E,1,Gravel,0,0
DES1014360,5/26/2015,"EK,PW",E,1,Rock,2,15
DES1014360,5/26/2015,"EK,PW",E,1,Crust,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",E,2,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Bare Ground,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Litter,6,97.5
DES1014360,5/26/2015,"EK,PW",E,2,Gravel,0,0
DES1014360,5/26/2015,"EK,PW",E,2,Rock,1,2.5
DES1014360,5/26/2015,"EK,PW",E,2,Crust,0,0
DES1014360,5/26/2015,"EK,PW",E,9,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",E,9,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",E,9,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",E,9,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",E,9,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",E,9,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",E,9,Bare Ground,5,85
DES1014360,5/26/2015,"EK,PW",E,9,Litter,1,2.5
DES1014360,5/26/2015,"EK,PW",E,9,Gravel,1,2.5
DES1014360,5/26/2015,"EK,PW",E,9,Rock,2,15
DES1014360,5/26/2015,"EK,PW",E,9,Crust,0,0
DES1014360,5/26/2015,"EK,PW",E,11,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",E,11,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",E,11,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",E,11,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",E,11,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",E,11,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",E,11,Bare Ground,5,85
DES1014360,5/26/2015,"EK,PW",E,11,Litter,1,2.5
DES1014360,5/26/2015,"EK,PW",E,11,Gravel,1,2.5
DES1014360,5/26/2015,"EK,PW",E,11,Rock,2,15
DES1014360,5/26/2015,"EK,PW",E,11,Crust,0,0
DES1014360,5/26/2015,"EK,PW",E,13,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",E,13,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",E,13,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",E,13,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",E,13,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",E,13,Shrub ,3,37.5
DES1014360,5/26/2015,"EK,PW",E,13,Bare Ground,2,15
DES1014360,5/26/2015,"EK,PW",E,13,Litter,1,2.5
DES1014360,5/26/2015,"EK,PW",E,13,Gravel,1,2.5
DES1014360,5/26/2015,"EK,PW",E,13,Rock,2,15
DES1014360,5/26/2015,"EK,PW",E,13,Crust,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Bare Ground,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Litter,6,97.5
DES1014360,5/26/2015,"EK,PW",N,3,Gravel,0,0
DES1014360,5/26/2015,"EK,PW",N,3,Rock,1,2.5
DES1014360,5/26/2015,"EK,PW",N,3,Crust,0,0
DES1014360,5/26/2015,"EK,PW",N,9,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",N,9,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",N,9,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",N,9,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",N,9,Perennial forb ,1,2.5
DES1014360,5/26/2015,"EK,PW",N,9,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",N,9,Bare Ground,3,37.5
DES1014360,5/26/2015,"EK,PW",N,9,Litter,1,2.5
DES1014360,5/26/2015,"EK,PW",N,9,Gravel,2,15
DES1014360,5/26/2015,"EK,PW",N,9,Rock,2,15
DES1014360,5/26/2015,"EK,PW",N,9,Crust,0,0
DES1014360,5/26/2015,"EK,PW",N,14,Cheatgrass,2,15
DES1014360,5/26/2015,"EK,PW",N,14,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",N,14,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",N,14,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",N,14,Perennial forb ,1,2.5
DES1014360,5/26/2015,"EK,PW",N,14,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",N,14,Bare Ground,4,62.5
DES1014360,5/26/2015,"EK,PW",N,14,Litter,1,2.5
DES1014360,5/26/2015,"EK,PW",N,14,Gravel,2,15
DES1014360,5/26/2015,"EK,PW",N,14,Rock,2,15
DES1014360,5/26/2015,"EK,PW",N,14,Crust,0,0
DES1014360,5/26/2015,"EK,PW",N,15,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",N,15,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",N,15,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",N,15,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",N,15,Perennial forb ,1,2.5
DES1014360,5/26/2015,"EK,PW",N,15,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",N,15,Bare Ground,4,62.5
DES1014360,5/26/2015,"EK,PW",N,15,Litter,1,2.5
DES1014360,5/26/2015,"EK,PW",N,15,Gravel,2,15
DES1014360,5/26/2015,"EK,PW",N,15,Rock,1,2.5
DES1014360,5/26/2015,"EK,PW",N,15,Crust,0,0
DES1014360,5/26/2015,"EK,PW",N,16,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",N,16,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",N,16,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",N,16,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",N,16,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",N,16,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",N,16,Bare Ground,4,62.5
DES1014360,5/26/2015,"EK,PW",N,16,Litter,1,2.5
DES1014360,5/26/2015,"EK,PW",N,16,Gravel,2,15
DES1014360,5/26/2015,"EK,PW",N,16,Rock,1,2.5
DES1014360,5/26/2015,"EK,PW",N,16,Crust,0,0
DES1014360,5/26/2015,"EK,PW",S,2,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",S,2,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",S,2,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",S,2,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",S,2,Perennial forb ,1,2.5
DES1014360,5/26/2015,"EK,PW",S,2,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",S,2,Bare Ground,3,37.5
DES1014360,5/26/2015,"EK,PW",S,2,Litter,2,15
DES1014360,5/26/2015,"EK,PW",S,2,Gravel,1,2.5
DES1014360,5/26/2015,"EK,PW",S,2,Rock,2,15
DES1014360,5/26/2015,"EK,PW",S,2,Crust,0,0
DES1014360,5/26/2015,"EK,PW",S,5,Cheatgrass,2,15
DES1014360,5/26/2015,"EK,PW",S,5,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",S,5,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",S,5,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",S,5,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",S,5,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",S,5,Bare Ground,0,0
DES1014360,5/26/2015,"EK,PW",S,5,Litter,6,97.5
DES1014360,5/26/2015,"EK,PW",S,5,Gravel,0,0
DES1014360,5/26/2015,"EK,PW",S,5,Rock,2,15
DES1014360,5/26/2015,"EK,PW",S,5,Crust,0,0
DES1014360,5/26/2015,"EK,PW",S,6,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",S,6,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",S,6,Perennial grass,2,15
DES1014360,5/26/2015,"EK,PW",S,6,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",S,6,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",S,6,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",S,6,Bare Ground,1,2.5
DES1014360,5/26/2015,"EK,PW",S,6,Litter,6,97.5
DES1014360,5/26/2015,"EK,PW",S,6,Gravel,1,2.5
DES1014360,5/26/2015,"EK,PW",S,6,Rock,0,0
DES1014360,5/26/2015,"EK,PW",S,6,Crust,0,0
DES1014360,5/26/2015,"EK,PW",S,9,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",S,9,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",S,9,Perennial grass,2,15
DES1014360,5/26/2015,"EK,PW",S,9,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",S,9,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",S,9,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",S,9,Bare Ground,1,2.5
DES1014360,5/26/2015,"EK,PW",S,9,Litter,2,15
DES1014360,5/26/2015,"EK,PW",S,9,Gravel,2,15
DES1014360,5/26/2015,"EK,PW",S,9,Rock,3,37.5
DES1014360,5/26/2015,"EK,PW",S,9,Crust,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Bare Ground,1,2.5
DES1014360,5/26/2015,"EK,PW",S,14,Litter,6,97.5
DES1014360,5/26/2015,"EK,PW",S,14,Gravel,0,0
DES1014360,5/26/2015,"EK,PW",S,14,Rock,1,2.5
DES1014360,5/26/2015,"EK,PW",S,14,Crust,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Bare Ground,1,2.5
DES1014360,5/26/2015,"EK,PW",W,3,Litter,6,97.5
DES1014360,5/26/2015,"EK,PW",W,3,Gravel,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Rock,0,0
DES1014360,5/26/2015,"EK,PW",W,3,Crust,0,0
DES1014360,5/26/2015,"EK,PW",W,8,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",W,8,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",W,8,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",W,8,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",W,8,Perennial forb ,1,2.5
DES1014360,5/26/2015,"EK,PW",W,8,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",W,8,Bare Ground,4,62.5
DES1014360,5/26/2015,"EK,PW",W,8,Litter,2,15
DES1014360,5/26/2015,"EK,PW",W,8,Gravel,1,2.5
DES1014360,5/26/2015,"EK,PW",W,8,Rock,2,15
DES1014360,5/26/2015,"EK,PW",W,8,Crust,0,0
DES1014360,5/26/2015,"EK,PW",W,10,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",W,10,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",W,10,Perennial grass,0,0
DES1014360,5/26/2015,"EK,PW",W,10,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",W,10,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",W,10,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",W,10,Bare Ground,4,62.5
DES1014360,5/26/2015,"EK,PW",W,10,Litter,2,15
DES1014360,5/26/2015,"EK,PW",W,10,Gravel,1,2.5
DES1014360,5/26/2015,"EK,PW",W,10,Rock,2,15
DES1014360,5/26/2015,"EK,PW",W,10,Crust,0,0
DES1014360,5/26/2015,"EK,PW",W,11,Cheatgrass,0,0
DES1014360,5/26/2015,"EK,PW",W,11,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",W,11,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",W,11,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",W,11,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",W,11,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",W,11,Bare Ground,4,62.5
DES1014360,5/26/2015,"EK,PW",W,11,Litter,2,15
DES1014360,5/26/2015,"EK,PW",W,11,Gravel,2,15
DES1014360,5/26/2015,"EK,PW",W,11,Rock,2,15
DES1014360,5/26/2015,"EK,PW",W,11,Crust,0,0
DES1014360,5/26/2015,"EK,PW",W,16,Cheatgrass,1,2.5
DES1014360,5/26/2015,"EK,PW",W,16,Other Ann Grass,0,0
DES1014360,5/26/2015,"EK,PW",W,16,Perennial grass,1,2.5
DES1014360,5/26/2015,"EK,PW",W,16,Annual forb,0,0
DES1014360,5/26/2015,"EK,PW",W,16,Perennial forb ,0,0
DES1014360,5/26/2015,"EK,PW",W,16,Shrub ,0,0
DES1014360,5/26/2015,"EK,PW",W,16,Bare Ground,4,62.5
DES1014360,5/26/2015,"EK,PW",W,16,Litter,2,15
